poi_osm_id,poi_name,poi_amenity,poi_street,poi_housenumber,poi_capacity,poi_description,poi_level,poi_opening_hours,poi_parking,st_astext
3951020484,,bench,,,,,,,,POINT(-122.443379078263 37.7253054233886)
3951020483,,bench,,,,,,,,POINT(-122.443271100766 37.7251557865675)
3951020482,,bench,,,,,,,,POINT(-122.443276490657 37.7251796602686)
4360397793,,waste_basket,,,,,,,,POINT(-122.443357878022 37.7257669793143)
4360323198,,drinking_water,,,,,,,,POINT(-122.443325897998 37.7258260235917)
2057396831,Bank of America,bank,,,,,,,,POINT(-122.441424973025 37.7162959805996)
2057396818,Popeyes,fast_food,,,,,,,,POINT(-122.441357868874 37.7166056646273)
2248271447,Batter Up,restaurant,Geneva Ave,,,,,,,POINT(-122.441344933134 37.716693282659)
358805342,San Francisco Junior Academy,school,,,,,,,,POINT(-122.441638322905 37.7174316718662)
1229920563,Bravo Pizza,restaurant,Mission Street,,,,,,,POINT(-122.440613973987 37.7166905823481)
1229920752,Chevron,fuel,,,,,,,,POINT(-122.440998183434 37.7169400764445)
1229920652,Pizza Roma,fast_food,,,,,,,,POINT(-122.440080374708 37.7172988604152)
1229920642,Sons of Italy order something,public_building,,,,,,,,POINT(-122.439730660568 37.7176948780193)
2057447439,Little Joe's Pizzeria,fast_food,,,,,,,,POINT(-122.43975662188 37.7184272172166)
2057447435,Subway,fast_food,,,,,,,,POINT(-122.43751029468 37.7208002705092)
358855342,Excelsior Station,post_office,,,,,,,,POINT(-122.438082701179 37.7212181547922)
527745558,El Farolito,restaurant,,,,,,,,POINT(-122.437284458218 37.7211566909195)
2054075833,Taqueria Guadalajara,restaurant,,,,,,,,POINT(-122.437541915378 37.7213113097668)
3279555018,Onondaga & Cayuga (on-street),car_sharing,,,,,,,,POINT(-122.43994059685 37.7220848965514)
527872939,Burger King,fast_food,,,,,,,,POINT(-122.437269725847 37.7216710673521)
2059530671,,fuel,,,,,,,,POINT(-122.437729303947 37.723845776474)
358805243,Discovery Center School,school,,,,,,,,POINT(-122.436915789625 37.7232647660451)
4022849814,Community,hospital,,,,,1,,,POINT(-122.437125276749 37.7239306858958)
358805307,Ocean Avenue Presbyterian Church,place_of_worship,,,,,,,,POINT(-122.43580466345 37.7238202681015)
2057447440,Chase,bank,,,,,,,,POINT(-122.435426203221 37.7235202065591)
2054109889,Walgreens,pharmacy,,,,,,,,POINT(-122.435152037396 37.7239250726399)
2054109937,Wells Fargo,bank,,,,,,,,POINT(-122.435629402138 37.7240311559979)
2054109848,Citibank,bank,,,,,,,,POINT(-122.435398804605 37.7241478972538)
2054109917,Sterling Bank,bank,,,,,,,,POINT(-122.435001839081 37.7241478972538)
2054109870,US Bank,bank,,,,,,,,POINT(-122.435173507132 37.7244407088091)
2054109835,La Taqueria Menudo,restaurant,,,,,,,,POINT(-122.434548459357 37.724765279935)
4382930089,Mexico Tipico,restaurant,Mission Street,,,,,,,POINT(-122.434427815614 37.7249496624171)
1784088153,Corpus Christi Church,place_of_worship,,,,,,,,POINT(-122.435275465916 37.7266817695432)
2054109906,Pissed Off Pete's,bar,,,,,,,,POINT(-122.434360801294 37.7255163070564)
2099595766,Chick N Coop,restaurant,,,,,,,,POINT(-122.434188594254 37.7257527688915)
2054109928,Central Drug Store,pharmacy,,,,,,,,POINT(-122.434079089621 37.7259277700581)
2054109883,Round Table Pizza,restaurant,Mission Street,,,,,,,POINT(-122.433813637455 37.7257792713278)
2054109922,Zabb Cuisine,restaurant,Mission Street,,,,,,,POINT(-122.433604419825 37.7265791004455)
358803779,San Francisco Community Alternative School,school,,,,,,,,POINT(-122.432471284926 37.7260423767693)
358804626,Lakeside Presbyterian Church,place_of_worship,,,,,,,,POINT(-122.47542800316 37.7307538877514)
4238459492,Little Wok,cafe,Ocean Avenue,,,,,,,POINT(-122.474380208213 37.7320451615816)
4238459290,Mandarin Dim Sum,restaurant,Ocean Avenue,,,,,,,POINT(-122.474327027948 37.7323267877218)
4238377197,Kid's Smile Pediatric Dentistry,dentist,Ocean Avenue,,,,,,,POINT(-122.47441766796 37.7323910131093)
4238376594,Dental Center Imaging,dentist,Ocean Avenue,,,,,,,POINT(-122.474397186371 37.7324649717001)
4238376595,Villa d' Este,restaurant,Ocean Avenue,,,,,,,POINT(-122.473685630835 37.7315050672835)
4238465589,San Francisco Credit Union,bank,,,,,,,,POINT(-122.473942998164 37.7318362147546)
4238377200,Jitra,restaurant,Ocean Avenue,,,,,,,POINT(-122.47297533294 37.7314137723438)
4238459892,Ambrosia Fine Bakery & Cafe,cafe,Ocean Avenue,,,,,,,POINT(-122.47340966838 37.7316252780364)
4238459391,Wang Dae Bak,restaurant,Ocean Avenue,,,,,,,POINT(-122.473833403699 37.7320965989283)
4238376490,Jean Henry Painting Classes,training,Ocean Avenue,,,,,,,POINT(-122.473747434926 37.7320678963249)
4238458993,Shabu House,restaurant,Ocean Avenue,,,,,,,POINT(-122.473330886129 37.7318841709809)
4238459890,Bank of the West,bank,Ocean Avenue,,,,,,,POINT(-122.473256236129 37.7318585232845)
1229112097,,post_box,,,,,,,,POINT(-122.472376246477 37.7311659610761)
4238376198,Citibank,bank,Ocean Avenue,,,,,,,POINT(-122.471490507607 37.7306279917887)
4238377191,Dinosaurs,cafe,Ocean Avenue,,,,,,,POINT(-122.472558514648 37.7315465584874)
3953089401,,bicycle_parking,,,,,,,,POINT(-122.46626743305 37.7287052809138)
3953089405,,bench,,,,,,,,POINT(-122.465985721377 37.7286562568888)
3953089406,,bench,,,,,,,,POINT(-122.466242010728 37.7287894032232)
3953089407,,bench,,,,,,,,POINT(-122.466206527274 37.7288380719143)
3953089408,,bench,,,,,,,,POINT(-122.466144094362 37.728933775072)
3953089409,,bench,,,,,,,,POINT(-122.466117234735 37.7289874170996)
3953089410,,bench,,,,,,,,POINT(-122.466070971497 37.7290890881737)
3953091666,,bench,,,,,,,,POINT(-122.466528573303 37.7291543110535)
3953091664,,bench,,,,,,,,POINT(-122.466623794723 37.7292529978506)
3953091665,,bench,,,,,,,,POINT(-122.466540610728 37.7292285570722)
3953089411,,bench,,,,,,,,POINT(-122.466047076311 37.72914265904)
3953089404,,bench,,,,,,,,POINT(-122.46594592601 37.7287464894895)
3953089413,,bench,,,,,,,,POINT(-122.465939278477 37.7290002059216)
3953089412,,bench,,,,,,,,POINT(-122.46587127601 37.7291079161351)
633092446,,bench,,,,,,,,POINT(-122.475500946361 37.7348954755978)
633092439,,post_box,,,,,,,,POINT(-122.472711138415 37.7349040007992)
633092448,,post_box,,,,,,,,POINT(-122.475008400091 37.7352944539696)
632874790,Paradise,restaurant,West Portal Avenue,,,,,,,POINT(-122.470344436967 37.7365835884066)
3540255793,Clay Oven,restaurant,West Portal Avenue,,,,,,,POINT(-122.470293412659 37.736671893223)
3542720508,Jersey N. Peck,dentist,West Portal Avenue,,,,,,,POINT(-122.470203940457 37.7372621048505)
3542728898,Art Works,training,West Portal Avenue,,,,,,,POINT(-122.470168995992 37.7373815958471)
3542728899,Suki Sushi,restaurant,West Portal Avenue,,,,,,,POINT(-122.470129380288 37.7374122144959)
633025280,,fountain,,,,,,,,POINT(-122.467989593281 37.7348702552047)
632874260,Frank Wong DDS,dentist,,,,,,,,POINT(-122.470092100204 37.736856814392)
3540255700,Healthy Pets,veterinary,West Portal Avenue,,,,,,,POINT(-122.470004065306 37.7369309106047)
632873440,Tsing’s Chinese Restaurant,restaurant,West Portal Avenue,,,,,,,POINT(-122.469822066629 37.7370913219024)
632725242,Greenhouse,cafe,West Portal Avenue,,,,,"Mo-Fr 07:00-19:00; Sa,Su 08:00-19:00",,POINT(-122.469568023067 37.7373354192066)
632882358,,telephone,,,,,,,,POINT(-122.469452589553 37.7374410571094)
632825392,The Dubliner,pub,West Portal Avenue,,,,,,,POINT(-122.469676090396 37.737700498044)
3540255697,The Manor,cafe,West Portal Avenue,,,,,Tu-Su 07:30-20:00,,POINT(-122.469272387507 37.7375867618645)
358855395,West Portal Station,post_office,West Portal Avenue,,,,,Mo-Fr 09:00-17:00 Sa 09:00-15:00,,POINT(-122.469178064402 37.7376641962593)
3540394768,,post_box,,,,,,,,POINT(-122.469209595269 37.737713711605)
3542720511,C2 Education,training,West Portal Avenue,,,,,,,POINT(-122.469335718735 37.7380197540689)
632734629,Fuji Sushi,restaurant,West Portal Avenue,,,,,,,POINT(-122.46902041007 37.7378023702763)
1238299670,,post_box,,,,,,,,POINT(-122.463994246224 37.7317069814509)
4069432014,S & E Cafe,restaurant,19th Avenue,,,,,,,POINT(-122.475443633846 37.7428408215244)
4069447391,Konet,karaoke,,,,,,,,POINT(-122.475374822895 37.7431820763569)
4069447304,The Church of God in San Francisco,place_of_worship,,,,,,,,POINT(-122.475340686914 37.7431829998171)
4069432013,Orthodontics Pediatric Dentistry,dentist,Taraval Street,,,,,,,POINT(-122.475063107491 37.7429549048096)
4069432006,"Kenneth G. Louie, DDS",dentist,Taraval Street,,,,,,,POINT(-122.474355235048 37.7429851659753)
4069432001,Tonight Soju Bar,restaurant,Taraval Street,,,,,,,POINT(-122.474151766636 37.7429954661345)
3633581920,Oyama Karate,dojo,Taraval Street,,,,,,,POINT(-122.472336990099 37.7433218028504)
3633323082,Voiz Music Studio,studio,,,,,,,,POINT(-122.471030210855 37.7431248928405)
3630460028,Golden Gate Masonic Temple,social_centre,14th Avenue,,,,,,,POINT(-122.470098298579 37.7431447827643)
632734770,Bank of America,bank,West Portal Avenue,,,,,,,POINT(-122.469125243463 37.7382181695029)
3622533493,Xiao Loong,restaurant,West Portal Avenue,,,,,,,POINT(-122.468763402067 37.7384661702875)
632819804,The UPS Store,post_office,West Portal Avenue,,,,,,,POINT(-122.468600357843 37.738603206171)
632817679,"Que Syrah, A Wine Bar",pub,West Portal Avenue,,,,,,,POINT(-122.468547986062 37.73864675355)
3540255596,Orexi,restaurant,West Portal Avenue,,,,,,,POINT(-122.46825989635 37.7384307923977)
3540255701,Kumon,training,West Portal Avenue,,,,,,,POINT(-122.46816934617 37.7385027558385)
3540255702,The Reading Clinic,training,West Portal Avenue,,,,,,,POINT(-122.468128113498 37.7385368549766)
3540256793,Golden Gate Urgent Care,clinic,West Portal Avenue,,,,,,,POINT(-122.467841371259 37.738786985882)
3540161001,Portal's Tavern,bar,West Portal Avenue,,,,,,,POINT(-122.46766979304 37.7389500926574)
2249328695,Goat Hill Pizza,restaurant,West Portal Avenue,,,,,,,POINT(-122.467927070538 37.7391784841627)
632741467,Toast Eatery,restaurant,West Portal Avenue,,,,,,,POINT(-122.467810559045 37.7392775838346)
3622533394,West Portal Dental Building,dentist,West Portal Avenue,,,,,,,POINT(-122.467762858504 37.7393114694984)
2306305536,Trattoria da Vittorio,restaurant,West Portal Avenue,,,,,,,POINT(-122.467742466747 37.7393346992841)
638752550,Citibank,bank,West Portal Avenue,,,,,,,POINT(-122.467645987685 37.7394147602941)
2129923219,Cafe Rain Tree,cafe,,,,,,,,POINT(-122.467502436903 37.7395398598888)
3540160997,Sterling Bank & Trust,bank,West Portal Avenue,,,,,,,POINT(-122.467084001643 37.7394190936737)
638752547,Starbucks Coffee,cafe,West Portal Avenue,,,,,,,POINT(-122.467306783834 37.7397087901814)
3622460305,West Portal Oral Surgery,dentist,West Portal Avenue,,,,,,,POINT(-122.466715512714 37.7397342930811)
2049074825,,post_box,,,,,,,,POINT(-122.467116969814 37.7398500150419)
3622507595,West Portal Dental Care,dentist,Vicente Street,,,,,,,POINT(-122.466619392978 37.739669292637)
3540104224,Calibur,cafe,West Portal Avenue,,,,,,,POINT(-122.466786569453 37.7401542727166)
3540104223,Bursa,restaurant,West Portal Avenue,,,,,,,POINT(-122.466671585096 37.7402685022188)
3540160995,The Postal Chase,post_office,West Portal Avenue,,,,,,,POINT(-122.466639874567 37.7402996169407)
3540104121,Peet's Coffee & Tea,cafe,West Portal Avenue,,,,,,,POINT(-122.466612386119 37.7403264693615)
3540255693,El Toreador,restaurant,West Portal Avenue,,,,,,,POINT(-122.466568009344 37.7403747042409)
3540255593,McCarthy‘s Irish Bar,bar,West Portal Avenue,,,,,,,POINT(-122.466538903929 37.7404049664615)
3540104222,Quickly,fast_food,West Portal Avenue,,,,,,,POINT(-122.466512942617 37.7404309663876)
3622507894,Roti India Bistro,restaurant,West Portal Avenue,,,,,,,POINT(-122.466242280222 37.7401819066111)
3559526793,Spiazzo,restaurant,West Portal Avenue,,,,,,,POINT(-122.466006741955 37.7404105074301)
3559573563,West Portal Family Dentistry,dentist,West Portal Avenue,,,,,,,POINT(-122.466315942075 37.7406133208038)
3540394727,Fresca,restaurant,West Portal Avenue,,,,,,,POINT(-122.466288633291 37.7406416649052)
3559526993,Warren Orthodontics,dentist,West Portal Avenue,,,,,,,POINT(-122.465822227995 37.7405917963285)
3622507295,New Tsing Tao,restaurant,Ulloa Street,,,,,,,POINT(-122.465464878175 37.7405915121769)
632889237,Valero,fuel,,,,,,,,POINT(-122.464828781123 37.7405001574032)
638752548,,telephone,,,,,,,,POINT(-122.464642829859 37.7406320747969)
3633581918,John Y C Tang DDS,dentist,Taraval Street,,,,,,,POINT(-122.469785595029 37.7431928027011)
3633678513,,dentist,Taraval Street,,,,,,,POINT(-122.469997417773 37.7434299184411)
3634734005,Bay Church,place_of_worship,,,,,,,,POINT(-122.469397432995 37.7429173979955)
2049073851,,post_box,,,,,,,,POINT(-122.466054622159 37.7408176964504)
2131859543,BullsHead Restaurant,restaurant,,,,,,,,POINT(-122.465489312351 37.7408550622532)
3622464001,Burrito Loco,fast_food,Ulloa Street,,,,,,,POINT(-122.465529646707 37.7408775101408)
3622464003,Submarine Center,fast_food,Ulloa Street,,,,,,,POINT(-122.465401367285 37.74080611731)
3622464002,Philosophers Club,bar,Ulloa Street,,,,,,,POINT(-122.465443498272 37.7408294176643)
3622668125,Chaiya,restaurant,Claremont Boulevard,,,,,,,POINT(-122.464994699956 37.7410560984729)
3635517296,,dentist,Ulloa Street,,,,1,,,POINT(-122.46473517667 37.7408081774026)
3634735395,"Edward Siyahanian, DDS",dentist,15th Avenue,,,,,,,POINT(-122.471225235103 37.7435741907082)
2467155237,,shelter,,,,,,,,POINT(-122.470884234621 37.7486959936271)
1409407398,Claremont & Allston,car_sharing,,,,,,,,POINT(-122.463931903143 37.7419049909776)
2049058511,,post_box,,,,,,,,POINT(-122.461012019143 37.7408542098016)
2049072475,,post_box,,,,,,,,POINT(-122.45902584405 37.7400831633417)
368168744,San Francisco Fire Station 39,fire_station,,,,,,,,POINT(-122.458888761138 37.7399999773628)
615449484,,place_of_worship,,,,,,,,POINT(-122.458038865048 37.7424809536707)
358805134,Saint Brendan's Roman Catholic Church,place_of_worship,,,,,,,,POINT(-122.456638032194 37.7429863735803)
358803266,First Church of the Nazarene,place_of_worship,,,,,,,,POINT(-122.456360183276 37.7429863735803)
358805137,Saint Brendan's School,school,,,,,,,,POINT(-122.455804575273 37.7429863735803)
2033283106,,post_box,,,,,,,,POINT(-122.456159858968 37.7435089805307)
3593592993,,post_box,,,,,,,,POINT(-122.462508702238 37.7477451075082)
1501456789,Sushi Shoh,restaurant,Dewey Boulevard,,,,,,,POINT(-122.459445087793 37.7473234661887)
1501456791,Chouchou,restaurant,Dewey Boulevard,,,,,,,POINT(-122.459335493329 37.747402311025)
2049067957,,post_box,,,,,,,,POINT(-122.459121334965 37.7481227074326)
2625322062,Taqueria Miraloma,restaurant,Portola Drive,,,,,,,POINT(-122.453721292298 37.7438412108682)
3545345699,Miraloma Club,bar,Portola Drive,,,,,,,POINT(-122.453677813838 37.7438817717074)
1260547060,,post_box,,,,,,,,POINT(-122.454573973165 37.7461951944818)
4242028252,,bicycle_parking,,,8,,,,,POINT(-122.45160558014 37.7271229963638)
4367117080,,bicycle_parking,,,10,,,,,POINT(-122.451833662391 37.7275950564155)
368171372,Diego Rivera Theatre,theatre,,,,,,,,POINT(-122.451018710765 37.7275448237987)
2449308055,K's Kitchen,restaurant,Monterey Boulevard,,,,,,,POINT(-122.452379388926 37.7313702917571)
3996620946,Big Joe's,restaurant,Monterey Boulevard,,,,,,,POINT(-122.451582493438 37.7313668104672)
1238299641,Railroad Expresso Café,cafe,Monterey Boulevard,,,,,,,POINT(-122.451402471055 37.7313686576822)
1221102795,Ming Garden,restaurant,Monterey Boulevard,,,,,,,POINT(-122.451303027553 37.7316981716957)
2778354089,La Iguana Azul,restaurant,,,,,,Tuesday through Sunday,,POINT(-122.44898833856 37.7317290058341)
358805140,Saint Finn Barr School,school,,,,,,,,POINT(-122.447385384767 37.7303436593742)
358805327,Saint Finn Barrs Roman Catholic Church,place_of_worship,,,,,,,,POINT(-122.44683893958 37.7304611722036)
1238299664,Monterey Deli,cafe,Monterey Boulevard,,,,,,,POINT(-122.44644341136 37.7313908953063)
3017873233,,post_box,,,,,,,,POINT(-122.444161870202 37.7299840149613)
1399042212,,post_box,,,,,,,,POINT(-122.451518892715 37.7378285842381)
3859829957,,bench,,,,,,,,POINT(-122.448073763769 37.7338009736765)
3859829958,,bench,,,,,,,,POINT(-122.448038639642 37.7338033181416)
3921529453,,bench,,,,,,,,POINT(-122.447808670929 37.7337768185769)
3921529454,,bench,,,,,,,,POINT(-122.447775702758 37.7337422199352)
2054109855,Cotters Corner,bar,,,,,,,,POINT(-122.432719219944 37.7272027863762)
835881870,SantaNeca,restaurant,,,,,,,,POINT(-122.434909043112 37.729870764265)
358805403,Saint John's School,school,,,,,,,,POINT(-122.437748977051 37.7346532173821)
3921509226,,bench,,,,,,,,POINT(-122.440576244745 37.7365757027743)
3921509227,,bench,,,,,,,,POINT(-122.440541390112 37.7365565925447)
3921509228,,bench,,,,,,,,POINT(-122.440456858644 37.7365163118587)
3921509229,,bench,,,,,,,,POINT(-122.440396491857 37.7365131860197)
4580648365,,drinking_water,,,,,,,,POINT(-122.440279441375 37.7365597894236)
4415869930,,toilets,,,,temporary,,,,POINT(-122.441315288729 37.7372145783542)
3921509230,,bench,,,,,,,,POINT(-122.440572202326 37.7369246589616)
3921509231,,bench,,,,,,,,POINT(-122.440580197332 37.7369819183092)
358766553,Glen Park Elementary School,school,,,,,,,,POINT(-122.435693811344 37.7331970227774)
3271850008,Bosworth & Brompton (on-street),car_sharing,,,,,,,,POINT(-122.435107031801 37.7338458026787)
1003283711,Viking's Giant Subs,fast_food,,,,,,,,POINT(-122.434310226144 37.7333904069563)
974352510,Cafe Bello,cafe,Diamond Street,,,,,Mo-Fr 06:00-18:30; Sa 07:30-18:00; Su 08:00-17:00,,POINT(-122.433947306769 37.7337422199352)
2449889426,Diamond Street / Bosworth Street,car_rental,,,4,,,,,POINT(-122.433778243832 37.7338416110615)
1409407279,Glen Park BART,car_sharing,,,,,,,,POINT(-122.433283272111 37.7336804822777)
4284609495,Gialina,restaurant,Diamond Street,,,,,,,POINT(-122.434184012846 37.7339905198904)
4284609496,La Corneta Taqueria,restaurant,Diamond Street,,,,,,,POINT(-122.434155536252 37.7340819537414)
4284609497,Glen Park Station,bar,Diamond Street,,,,,,,POINT(-122.434130383424 37.7341552712466)
968694989,Le P'tit Laurent,restaurant,Chenery Street,,,,,Su-Th 17:30-21:30; Fr-Sa 17:30-22:30,,POINT(-122.433791718562 37.7343968206534)
2078333118,Higher Grounds Coffee House and Restaurant,restaurant,Chenery Street,,35,,,08:00-17:00,,POINT(-122.433654725481 37.7344217570326)
4284575918,Tataki Canyon,restaurant,Chenery Street,,,,,,,POINT(-122.433648616937 37.7345656205946)
3557413732,Manzoni,restaurant,Diamond Street,,,,,17:30-22:00,,POINT(-122.433906613087 37.7346851159432)
633021132,,bench,,,,,,,,POINT(-122.453234674908 37.7384202784834)
2625322098,Round Table Pizza,restaurant,Portola Drive,,,,,,,POINT(-122.453609811371 37.7439398070551)
3545350294,Pop's Sandwich Shop,cafe,Portola Drive,,,,,,,POINT(-122.453585916184 37.7439572815817)
2033283303,,post_box,,,,,,,,POINT(-122.453579897472 37.7440310155145)
3545343709,First National Bank of Northern California,bank,Portola Drive,,,,,,,POINT(-122.453013599517 37.7444359825584)
3545461134,Starbucks,cafe,Portola Drive,,,,,,,POINT(-122.452674216002 37.7446358725084)
3545348394,Creighton's Cafe & Bakery,cafe,Portola Drive,,,,,,,POINT(-122.452628671417 37.7446633626619)
3561727994,Pro Dental Care,dentist,Portola Drive,,,,,,,POINT(-122.451719666181 37.7451768654863)
4005038820,,bench,,,,,,,,POINT(-122.440252581748 37.7434294922302)
4005038818,,bench,,,,,,,,POINT(-122.44025150377 37.7435069915484)
4005038821,,bench,,,,,,,,POINT(-122.440108491977 37.7432585104043)
4005038822,,bench,,,,,,,,POINT(-122.440038064058 37.7433115027366)
